domain,dedupe_key,dedupe_key_type,reviewId,reviewUrl,rating,title,text,publishedDate,experienceDate,language,likes,verificationLevel,isVerified,source,authorName,authorId,authorReviewCount,country,replyMessage,replyPublishedDate
temu.com,id:6a5fb1c40acdbb536e05493d,native_id,6a5fb1c40acdbb536e05493d,https://www.trustpilot.com/reviews/6a5fb1c40acdbb536e05493d,1,Never get the items you ordered,Never get the items you ordered.   The items that say local are not and actually ship from a foreign country.     This site is not to be trusted and should be shut down ,2026-07-21T19:52:04.000Z,2026-07-20T00:00:00.000Z,en,0,not-verified,false,Organic,Tammy,5ad0cee74de5666d3467ec1c,210,US,"Hello, thank you for shopping with us and we are sorry you are experiencing difficulties with your recent orders. You can track your shipping status and see your expected delivery date directly in the Temu app or on Temu.com. If your order arrives later than the estimated delivery date, you will receive Temu credits as a sign of appreciation for your patience. Finally, if your items do not arrive, arrive damaged, or do not match the description or photos, you will be offered a full refund under Temu's Purchase Protection program (https://www.temu.com/temu-purchase-protection.html). Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. If you need further assistance, please message us through Temu.com or Temu app live chat. We appreciate you giving us another chance to serve you. Best wishes, Temu team",2026-07-22T03:24:19.000Z
temu.com,id:6a5fa3be52f8044f30b7973b,native_id,6a5fa3be52f8044f30b7973b,https://www.trustpilot.com/reviews/6a5fa3be52f8044f30b7973b,3,I have bought numerous packages of Temu…,"I have bought numerous packages of Temu items.  Some items are good, some are not.  I have found paper items that are cheaper on Amazon.  Ladies blouses and dresses are mostly made out of polyester.  The t-shirts have been nice.  But you get what you pay for.  Some mechanical items have not worked. Some work great.  I have always been able to get a refund on something I did not like.  The refund is quick.  Shipping is sometimes quick other times really slow. The imitation plant items can be comical compared to the advertised picture as in they do not even come close to being the same. 
I guess one takes a little bit of a gamble with them. ",2026-07-21T18:52:14.000Z,2026-07-20T00:00:00.000Z,en,0,not-verified,false,Organic,Chris,61c8fc810dcc0100121f88f1,3,GB,"Hello, thank you for shopping on Temu! Your feedback is extremely valuable to us and we are sorry that you are not satisfied with some of your items. We implement strict policies and control measures to ensure product quality and accurate product descriptions. Temu's Purchase Protection program offers full refunds if your items do not arrive, arrive damaged, or do not match the description or photos (https://www.temu.com/temu-purchase-protection.html). To apply for a refund, login to the Temu app or Temu.com with the account used for your order, open the ""Your orders"" page, and click ""Return/Refund."" For detailed return instructions, please visit https://www.temu.com/return-and-refund-policy.html. You can choose to receive your refund back to your original payment method or as Temu credits. If you need further assistance, please message us through Temu.com or Temu app live chat. Best wishes, Temu team",2026-07-22T03:24:57.000Z
temu.com,id:6a5f9dbe5395ee0922f4992b,native_id,6a5f9dbe5395ee0922f4992b,https://www.trustpilot.com/reviews/6a5f9dbe5395ee0922f4992b,4,i dislike the website,"i dislike the website, but its a good place to buy stuff.

the website feels like a gambling trap. pop-ups, huge sales, 1cent prices. everything is fake and calculated to lure you into buying tons of stuff you dont need.

on the other hand, when you actually force yourself to use it like the other websites its great. they have real stuff and i have never been scammed once. i even bought a gasoline weed wacker for a crazy low price and everything was received and works OK.",2026-07-21T18:26:38.000Z,2026-07-15T00:00:00.000Z,en,0,not-verified,false,Organic,Francois,6a5f9b08c2526c795094241a,6,US,"Hello, thank you for reaching out to us. We are sorry for any inconvenience caused. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. We will follow up on this matter. If you need further assistance, please message us through Temu.com or Temu app live chat. We appreciate you giving us another chance to serve you. Best wishes, Temu team",2026-07-22T06:41:37.000Z
temu.com,id:6a5f97cb3163040f53e5d02b,native_id,6a5f97cb3163040f53e5d02b,https://www.trustpilot.com/reviews/6a5f97cb3163040f53e5d02b,5,One of the best buying platforms very…,"One of the best buying platforms very versatile products readily available yes the postage is high but I rely on Temu who never rarely let me down up there with the likes of eBay etc……, thank you Temu! ❤️‍🔥",2026-07-21T18:01:15.000Z,2026-07-18T00:00:00.000Z,en,0,not-verified,false,Organic,Lekh BOURI,6a5f9788b06fbf1ea0ef1043,1,GB,"Hello, thank you for shopping with us and sharing your 5-star experience! We are so glad you've been enjoying your experience so far. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. If you need any assistance, please message us through Temu.com or Temu app live chat. Best wishes, Temu team",2026-07-22T06:40:05.000Z
temu.com,id:6a5f832cfbb3c680ac176e58,native_id,6a5f832cfbb3c680ac176e58,https://www.trustpilot.com/reviews/6a5f832cfbb3c680ac176e58,3,I rated this at three stars because…,"I rated this at three stars because every time you try to purchase items, it says free shipping but whenever it comes to tax tax should not be 2.25 it should only be like 55cent but it’s charging me so much more cause I tried to buy just three items and it was supposed to be like 5.09 but it charged me like 7.34 and that would mean the tax is 2.25 and that’s way too much for tax so good luck if you purchase something on this app",2026-07-21T16:33:16.000Z,2026-07-21T00:00:00.000Z,en,0,not-verified,false,Organic,Maleah Pegg,6a5f8324ff3db29c50bc8103,1,US,"Hello, thank you for reaching out to us. We are sorry for any inconvenience caused. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. If you need further assistance, please message us through Temu.com or Temu app live chat. We appreciate you giving us another chance to serve you. Best wishes, Temu team",2026-07-22T03:26:17.000Z
temu.com,id:6a5f6d32618235a8ef346c74,native_id,6a5f6d32618235a8ef346c74,https://www.trustpilot.com/reviews/6a5f6d32618235a8ef346c74,1,Misleading promises and poor customer support,"

I was contacted by a Speedaf representative and asked to delete my Trustpilot review and tell Temu that my issue had been resolved. In return, I was promised compensation, including a smartwatch.

I later discovered that this promise was not fulfilled. I still have the complete conversation as evidence.

Customers should not be asked to remove honest reviews in exchange for promises that are not kept. I hope Temu investigates this matter.",2026-07-21T14:59:30.000Z,2026-07-21T00:00:00.000Z,en,0,not-verified,false,Organic,Mohamed Ahzid,6a543ad44024a42b65a19434,5,MA,"Hello, thank you for reaching out to us. We are sorry for any inconvenience caused. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. We will follow up on this matter. If you need further assistance, please message us through Temu.com or Temu app live chat. We appreciate you giving us another chance to serve you. Best wishes, Temu team",2026-07-22T03:51:28.000Z
temu.com,id:6a5f5ba3c1e42e67ce181473,native_id,6a5f5ba3c1e42e67ce181473,https://www.trustpilot.com/reviews/6a5f5ba3c1e42e67ce181473,1,Didnt receive my 4 free gifts and the…,"Didnt receive my 4 free gifts and the dress i ordered wasnt there. Very dissappointed. Do now will ignore the site
",2026-07-21T13:44:35.000Z,2026-07-21T00:00:00.000Z,en,0,not-verified,false,Organic,Beverley,5d04ba48b43f3e9083438dde,5,GB,"Hello, thank you for participating in our promotional activities and we are sorry that you are experiencing difficulties. If you have missing items from your orders, you may apply for a refund by messaging us through Temu.com or Temu app live chat. Simply type ""missing item"" into the chat, select the item from your order that is missing, and follow the directions on the screen to complete your refund application. You can choose to receive your refund back to your original payment method or as Temu credits. Temu credits will appear in your Temu credit balance within 3 minutes and can be used immediately. If you choose to receive your refund back to your original payment method, please allow 5-14 business days for it to appear since timing depends on your financial institution. If you need further assistance, please message us through Temu.com or Temu app live chat. Best wishes, Temu team",2026-07-22T03:52:58.000Z
temu.com,id:6a5f5a28a4f6494d43b525ab,native_id,6a5f5a28a4f6494d43b525ab,https://www.trustpilot.com/reviews/6a5f5a28a4f6494d43b525ab,1,Appalling dress,"Appalling dress, meant to be sequinned , just a printed poor quality dress straight into charity bag, what a waste of money,  again ! ",2026-07-21T13:38:16.000Z,2026-07-14T00:00:00.000Z,en,0,not-verified,false,Organic,Mrs Edwards,58bd364b0000ff000a7e6fe7,15,GB,"Hello, thank you for shopping on Temu! Your feedback is extremely valuable to us and we are sorry that you are not satisfied with some of your items. We implement strict policies and control measures to ensure product quality and accurate product descriptions. Temu's Purchase Protection program offers full refunds if your items do not arrive, arrive damaged, or do not match the description or photos (https://www.temu.com/temu-purchase-protection.html). To apply for a refund, login to the Temu app or Temu.com with the account used for your order, open the ""Your orders"" page, and click ""Return/Refund."" For detailed return instructions, please visit https://www.temu.com/return-and-refund-policy.html. You can choose to receive your refund back to your original payment method or as Temu credits. Temu credits will appear in your Temu credit balance within 3 minutes and can be used immediately. If you choose to receive your refund back to your original payment method, please allow 5-14 business days for it to appear since timing depends on your financial institution. If you need further assistance, please message us through Temu.com or Temu app live chat. Best wishes, Temu team",2026-07-22T03:53:14.000Z
temu.com,id:6a5f522bb70c2ece697702c1,native_id,6a5f522bb70c2ece697702c1,https://www.trustpilot.com/reviews/6a5f522bb70c2ece697702c1,1,Gone down hill,Where do I start was a regular customer.hit and miss with items.some good a lot not so good.the damaged or not as described was always refunded.but lately even when you show clear photos of damage they expect you to return to china so you lose out as some items not worth your time to return.i have received items delivered by land and not one has been delivered without damage.at present waiting for an item that’s been out for delivery with Evri for 5 days day 6 tomorrow as no update again theres clearly a problem and item isn’t coming but can i get a refund sick of hereing we’ve taken a ticket out and we’ve expedited the query 3 times this has been done excuse after excuse stay well clear and save your money as it’s mostly cheap and tachy you also get bombarded with alerts at least 20 times a day.will be shopping else where.update this item was sent by land arrived in this country on the 13th out for delivery on the 16th no update in 2 days.told yesterday Temu has update no proof given when asked because its come by land end date is the 30th well temu this date is given yes as coming by land.but been in this country since the 13th im expected to wait 17 days when its in my own country.check the consumer rights act.and been told yet again will take a ticket out what a complete joke.,2026-07-21T13:04:11.000Z,2026-07-21T00:00:00.000Z,en,0,not-verified,false,Organic,Dawn Holden,62cbc69e828bbb0012afe39d,11,GB,"Hello, thank you for reaching out to us. We are sorry for any inconvenience caused. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. We will follow up on this matter. If you need further assistance, please message us through Temu.com or Temu app live chat. We appreciate you giving us another chance to serve you. Best wishes, Temu team",2026-07-22T03:53:23.000Z
temu.com,id:6a5f3feedb73429e56f70942,native_id,6a5f3feedb73429e56f70942,https://www.trustpilot.com/reviews/6a5f3feedb73429e56f70942,1,Extremely unprofessional.,"Extremely unprofessional.
I ordered a memorial name plate to remember my partner who passed away last year. I ordered this on 11th July 2026. Was due to receive this at my home address in a couple of days. Now they tell me the item is out of stock. How can this be? It was personalised on 11th July and due to be delivered in a couple of days at my home address. 
This is not acceptable to treat a customer like this. Extremely unprofessional. Never will I use these again.",2026-07-21T11:46:22.000Z,2026-07-21T00:00:00.000Z,en,3,not-verified,false,Organic,David Davis,63c0a151dec43600121c4c1f,152,GB,"Hello, thank you for reaching out to us. We are sorry for any inconvenience caused. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. We will follow up on this matter. If you need further assistance, please message us through Temu.com or Temu app live chat. We appreciate you giving us another chance to serve you. Best wishes, Temu team",2026-07-22T03:54:40.000Z
temu.com,id:6a5f32c1bdb428aef6477bf7,native_id,6a5f32c1bdb428aef6477bf7,https://www.trustpilot.com/reviews/6a5f32c1bdb428aef6477bf7,1,I ordered a high powered air pump for…,"I ordered a high powered air pump for my car it costs £32.11 this was at the start of July, email after email was sent asking ""Where is my parcel"" finally was told I'd receive it in August between 12th and the 21st as its travelling by road from god knows where, HOPE I don't have any flat tyres before then. This should be told to you when ordering something from Temu as its so deceiving thinking it's coming soon when it absolutely is not.",2026-07-21T10:50:10.000Z,2026-07-04T00:00:00.000Z,en,2,not-verified,false,Organic,James Cooper,6324ad610fb67e00138a2b92,18,GB,"Hello, thank you for reaching out and we are sorry that you are experiencing difficulties with your order. Most packages arrive between 7-13 business days.  If the tracking status is not updated for 15 days, you can request a full refund and keep your items when they arrive. If your order arrives later than the estimated delivery date, you will receive Temu credits as a sign of appreciation for your patience. Finally, if your items do not arrive, arrive damaged, or do not match the description or photos, you will be offered a full refund under Temu's Purchase Protection program (https://www.temu.com/temu-purchase-protection.html). Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. If you need further assistance, please message us through Temu.com or Temu app live chat. We appreciate you giving us another chance to serve you. Best wishes, Temu team",2026-07-21T13:29:47.000Z
temu.com,id:6a5f1df583738a0a833c306a,native_id,6a5f1df583738a0a833c306a,https://www.trustpilot.com/reviews/6a5f1df583738a0a833c306a,1,Temu asked me to pick six gifts and I,"Temu asked me to pick six gifts and I needed to pay £15 and I didn’t have any money because I bought things yesterday
",2026-07-21T09:21:25.000Z,2026-07-21T00:00:00.000Z,en,0,not-verified,false,Organic,Aurelija Bzozovskaja,6a5f1d5eff3db298bbbbbe42,1,GB,"Hello, thank you for participating in our promotional activities and we are sorry that you are experiencing difficulties with your rewards. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. Please contact us again through Temu.com or Temu app live chat so we can help you investigate right away. Best wishes, Temu team",2026-07-21T13:31:54.000Z
temu.com,id:6a5f0aa3d0ee2ecaee16a258,native_id,6a5f0aa3d0ee2ecaee16a258,https://www.trustpilot.com/reviews/6a5f0aa3d0ee2ecaee16a258,2,The clothes are ok you just have to…,The clothes are ok you just have to really do your research but the promotion crap like get 5 items free is a total joke after spending a tonne of money already to get these items you still have to spend a stack of more money I think in general temu is a money grab and not worth the efforts ,2026-07-21T07:58:59.000Z,2026-07-21T00:00:00.000Z,en,1,not-verified,false,Organic,Kara,68130f6d4db5a0c4abe438ec,6,AU,"Hello, thank you for participating in our promotional activities and we are sorry that you are experiencing difficulties with your rewards. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. Please contact us again through Temu.com or Temu app live chat so we can help you investigate right away. Best wishes, Temu team",2026-07-21T12:11:43.000Z
temu.com,id:6a5f0592b87afb332cf4e579,native_id,6a5f0592b87afb332cf4e579,https://www.trustpilot.com/reviews/6a5f0592b87afb332cf4e579,1,Waiting too long ,The goods I have received in the past have been good and have arrived quickly.  They seem to have changed couriers and now  get no updates. My parcel arrived in Italy a week ago.  Heard nothing about it since then.  I won’t be using Temu again.  ,2026-07-21T07:37:22.000Z,2026-07-21T00:00:00.000Z,en,0,not-verified,false,Organic,Rita Williamson,5c9e96e111d267773e148436,23,IT,"Hello, thank you for reaching out to us. We are sorry for any inconvenience caused. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. If you need further assistance, please message us through Temu.com or Temu app live chat. We appreciate you giving us another chance to serve you. Best wishes, Temu team",2026-07-21T12:11:58.000Z
temu.com,id:6a5efb51804562999641845d,native_id,6a5efb51804562999641845d,https://www.trustpilot.com/reviews/6a5efb51804562999641845d,1,After I received the package I returned…,"After I received the package I returned it it was a small size. They gave me a ticket I took it to UPS and they send it after one week they said they receive it but it’s empty box which was not a box was a package in the return now they’re asking me did you have
(Could you please provide us with a video of the packaging process when you shipped the return package).
Never saw such a thing in my life For 40 to 50 years I never take a picture in UPS and send it to them so funny it’s beyond.
Customerservice they tell me.",2026-07-21T06:53:37.000Z,2026-07-20T00:00:00.000Z,en,0,not-verified,false,Organic,Bruce shakerian,6a51b05e24460e0a822e9143,4,US,"Hello, thank you for reaching out to us. We are sorry for any inconvenience caused. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. If you need further assistance, please message us through Temu.com or Temu app live chat. We appreciate you giving us another chance to serve you. Best wishes, Temu team",2026-07-21T12:12:16.000Z
temu.com,id:6a5eec200f58ea1298fd6ab4,native_id,6a5eec200f58ea1298fd6ab4,https://www.trustpilot.com/reviews/6a5eec200f58ea1298fd6ab4,1,TEMU SENT ME BEDBUG INFESTED…,TEMU SENT ME BEDBUG INFESTED CLOTHING!!!! THEY HAVE BIN NOTIFIED AND ARE REFUSING TO TAKE ANY STEPS TO DEAL WITH THIS ISSUE. ,2026-07-21T05:48:48.000Z,2026-07-15T00:00:00.000Z,en,0,not-verified,false,Organic,Ashley,6a5eec11c2526c53bc930edc,1,CA,"Hello, thank you for reaching out to us. We are sorry for any inconvenience caused. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. If you need further assistance, please message us through Temu.com or Temu app live chat. We appreciate you giving us another chance to serve you. Best wishes, Temu team",2026-07-21T12:12:33.000Z
temu.com,id:6a5eda414f0ce8a3a3288208,native_id,6a5eda414f0ce8a3a3288208,https://www.trustpilot.com/reviews/6a5eda414f0ce8a3a3288208,1,have been waiting for my refund for…,"have been waiting for my refund for over two months. Temu’s support team acknowledged that a refund via Fawry was impossible and explicitly requested my CIB Bank Account and Swift Code, which I provided immediately.
​Since then, I have received nothing but automated template responses from agents (like Jae Kim) promising ""internal processing"" without providing any real transaction proof, Swift advice, or ARN. They are completely ignoring my escalation requests to agent Magenus or a supervisor.
​This level of customer service is unacceptable. I demand an immediate human intervention and proof of my bank transfer, or I will proceed with formal international fraud reports via eConsumer.gov.
​Order ID: PO-060-12882713569911644",2026-07-21T04:32:33.000Z,2026-05-13T00:00:00.000Z,en,0,not-verified,false,Organic,tasneem maraie,6a5eda2b7b418c64cd85bf02,1,EG,"Hello, thank you for reaching out to us. We are sorry for any inconvenience caused. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. We will follow up on this matter. If you need further assistance, please message us through Temu.com or Temu app live chat. We appreciate you giving us another chance to serve you. Best wishes, Temu team",2026-07-21T12:12:42.000Z
