domain,dedupe_key,dedupe_key_type,reviewId,reviewUrl,rating,title,text,publishedDate,experienceDate,language,likes,verificationLevel,isVerified,source,authorName,authorId,authorReviewCount,country,replyMessage,replyPublishedDate
www.aliexpress.com,id:6a5a2709bbf77bb922106fae,native_id,6a5a2709bbf77bb922106fae,https://www.trustpilot.com/reviews/6a5a2709bbf77bb922106fae,1,Make that make sense!,"A  package I ordered was reported by the local courier as undeliverable because my address was unknown? (Not my first time buying, and no issues previously). I tried following up but there were no contact details of the courier company available online for me to follow up. When I requested a refund from Aliexpress my request was turned down since I could not produce proof of non-delivery of the package.  Make that make sense!!",2026-07-17T14:58:49.000Z,2026-07-16T00:00:00.000Z,en,2,not-verified,false,Organic,Wayne,5b7bc1d64de5666d342b9c80,6,NZ,"Dear Customer,
We are very sorry to hear that you have not received your order. In cases where the package has not been delivered or has been lost, we require proof from the logistics company confirming that the delivery was unsuccessful or that the package is missing. At this time, we have not received any such documentation.
If you have any new information or supporting documents, please feel free to contact us through our Help Center or via the previous email correspondence. We will do our best to assist you once we receive the necessary evidence.
Thank you for your understanding, and we apologize for any inconvenience caused.
Best regards,
The AliExpress Customer Service Team",2026-07-18T02:23:40.000Z
www.aliexpress.com,id:6a59ff99f8b81a894013623b,native_id,6a59ff99f8b81a894013623b,https://www.trustpilot.com/reviews/6a59ff99f8b81a894013623b,1,Avoid like the plague,"Everything is fine as long as the correct item is delivered and on time. 

If something goes wrong, that is not your fault, you're doomed.

In this case, I ordered 3 car grills, left, right and front. I waited 35 days for the order to deliver.
When it arrived, the order was incomplete. The seller had only sent the right and front. Left was missing.

I was offered a small partial refund. Not even an option for the missing part to be shipped???

To source the part locally, it would cost me double the amount I was offered as a part refund. 

I messaged back with this information. 

Due to the delay in communication and my car already being in the garage for so long, I ordered the missing part with next day delivery and sent everything to the garage so they could resume the repair. 

A few days later they are insisting on a full return and to add insult to injury, I have to pay the return shipping upfront!?

Many more emails and live chats followed. I explained it's impossible for me to return, as the parts have been sent on to the garage. 

Live chat agents tell me I'll receive a refund, then I receive an email telling me to return the item and threatening to close the case. 

Absolutely shocking and disgraceful customer service.
____________________________________________

EDIT - In response to your reply

Completely fake concern (most likely AI generated). The email I received after this are the same, copy/paste responses. Neither the individual seller, nor AliExpress are interested in resolving anything. And they are in China so literally above any UK law.
",2026-07-17T12:10:33.000Z,2026-07-16T00:00:00.000Z,en,3,not-verified,false,Organic,Myr R4,5c4b7a8fd246cf1de85b444e,9,GB,"Dear customer,
Sincerely apologize for the inconvenience caused. 
Our agent has replied with more detailed information in the email. Please kindly check and reply to our agent. If you have any other questions, please go to our Help center page【https://helpcenter.aliexpress.com/s/BuyerHelp?】 for online customer service.
Your understanding and cooperation are deeply appreciated.
Best regards,
AliExpress Customer Service Team",2026-07-18T03:03:06.000Z
www.aliexpress.com,id:6a59f2af1c738f8f8cb1e37d,native_id,6a59f2af1c738f8f8cb1e37d,https://www.trustpilot.com/reviews/6a59f2af1c738f8f8cb1e37d,5,Usually no problems with delivery.,Usually no problems with delivery.,2026-07-17T11:15:27.000Z,2026-07-17T00:00:00.000Z,en,0,invited,false,BasicLink,IAN CARTWRIGHT,60fae3f53856b30012be3e45,13,GB,"Dear Customer,
Thanks for taking the time to share your feedback. We're glad you're enjoying shopping with us. Our team is always here to provide a great experience, and it's awesome to know you're happy with what we do.
Best regards,
AliExpress Customer Service Team",2026-07-18T01:44:51.000Z
www.aliexpress.com,id:6a59ebff938b49c1de1b0dee,native_id,6a59ebff938b49c1de1b0dee,https://www.trustpilot.com/reviews/6a59ebff938b49c1de1b0dee,1,BUYER BE WARNED,"Further to my previous review I did receive email from their""Customer Services"".  This is driven by their AI system.  Whilst it is automatic it certainly is not intelligent.  It responds with irrelevant standard paragraphs and request actions unrelated to your request - after which it reuses to accept your request to return / refund.  BUYER BE WARNED - if you manage to get goods which are correct and undamaged - well done, but if you get anything you don't want to keep for whatever reason - you have no chance.  Just check other similar postings. ",2026-07-17T10:46:55.000Z,2026-07-16T00:00:00.000Z,en,4,not-verified,false,Organic,Philip Andrew Couch,6006b045f618e10019c1dc19,3,GB,"Dear Customer, 
Thank you for reaching out, and I truly appreciate your patience as we work to resolve this matter for you.
To move forward, I kindly recommend reaching out to your dedicated customer service representative directly. They are best equipped to assist you with your specific case and will guide you through the process. Please be sure to provide any relevant evidence or documentation that supports your situation—this will help us better understand the issue and find a solution more efficiently.
Please trust that we are genuinely committed to helping you and ensuring a fair resolution. Your satisfaction is important to us, and we’ll do everything we can to address your concerns.
Thank you for your understanding and cooperation.
Best regards,
AliExpress Customer Service Team",2026-07-18T03:21:18.000Z
www.aliexpress.com,id:6a59c4bac539114c89951ec3,native_id,6a59c4bac539114c89951ec3,https://www.trustpilot.com/reviews/6a59c4bac539114c89951ec3,5,Placing orders was so easy…,"Placing orders was so easy ,Communication was great with the sellers.any questions were answered very quickly.",2026-07-17T07:59:22.000Z,2026-07-10T00:00:00.000Z,en,0,invited,false,BasicLink,Tom Dignam,69cde1791a47fae73cc0a646,2,AU,"Dear Customer,
Thanks for taking the time to share your feedback. We're glad you're enjoying shopping with us. Our team is always here to provide a great experience, and it's awesome to know you're happy with what we do.
Best regards,
AliExpress Customer Service Team",2026-07-18T01:45:17.000Z
www.aliexpress.com,id:6a59b5605dc2b8e5629d8cf2,native_id,6a59b5605dc2b8e5629d8cf2,https://www.trustpilot.com/reviews/6a59b5605dc2b8e5629d8cf2,1,Wanted to cancel an order,"Wanted to cancel an order m as I no longer needed it, they refused to let me cancel the order and quickly got it shipped in 1 hr of me complaining 

——
Updated 21/7
No need to investigate, just a simple warning to anyone reading this review ",2026-07-17T06:53:52.000Z,2026-07-17T00:00:00.000Z,en,1,not-verified,false,Organic,Sam Newland,6a59b554c2526c17a08d9767,1,NZ,"Dear Customer,
Unfortunately, we are unable to process your case as the request information form has not been filled out, and we lack the necessary details to proceed. We apologize for any inconvenience this may have caused. If you need further assistance or have any additional questions, please don't hesitate to reach out to our Help Center at https://helpcenter.aliexpress.com/s/BuyerHelp.
Best regards,
AliExpress Customer Service Team",2026-07-18T03:51:08.000Z
www.aliexpress.com,id:6a59a8251070bdc7cf7e652d,native_id,6a59a8251070bdc7cf7e652d,https://www.trustpilot.com/reviews/6a59a8251070bdc7cf7e652d,1,AliExpress uses online suppliers that usually don't deliver,"AliExpress uses online suppliers that are less than 50% reliable or legitimate. Expect a problem with shipping for many or most orders and constant delays and excuses. A lot of persistence is necessary to cancel and get a refund. I think since most orders are small that most buyers just forget about it and give up without a refund, which I think the seller hopes will happen. I used to order regularly from AliExpress but now I have given up completely. The suppliers need to be vetted by AliExpress and certified reliable, otherwise it is mostly a scam. ",2026-07-17T05:57:25.000Z,2026-05-01T00:00:00.000Z,en,2,not-verified,false,Organic,John Ferchak,6997d8b5b2781e24ac31da47,3,LA,"Dear Customer,
Unfortunately, we are unable to process your case as the request information form has not been filled out, and we lack the necessary details to proceed. We apologize for any inconvenience this may have caused. If you need further assistance or have any additional questions, please don't hesitate to reach out to our Help Center at https://helpcenter.aliexpress.com/s/BuyerHelp.
Best regards,
AliExpress Customer Service Team",2026-07-18T03:57:37.000Z
www.aliexpress.com,id:6a5996cd3397c9ff99c5212f,native_id,6a5996cd3397c9ff99c5212f,https://www.trustpilot.com/reviews/6a5996cd3397c9ff99c5212f,5,Have been using AliExpress for couple…,"Have been using AliExpress for couple months now and find their suppliers, products and service excellent, including an occasion when I decided what I had ordered wasn't exactly what I wanted and the return process was extremely easy.",2026-07-17T04:43:25.000Z,2026-07-17T00:00:00.000Z,en,0,invited,false,BasicLink,Robert,69e6b874720868029459d5b2,3,AU,"Dear Customer,
Thanks for taking the time to share your feedback. We're glad you're enjoying shopping with us. Our team is always here to provide a great experience, and it's awesome to know you're happy with what we do.
Best regards,
AliExpress Customer Service Team",2026-07-18T01:52:56.000Z
www.aliexpress.com,id:6a5992ff09437f4523b60af3,native_id,6a5992ff09437f4523b60af3,https://www.trustpilot.com/reviews/6a5992ff09437f4523b60af3,3,Good prices for some items. ,"Some very good original items for sale and at great prices. Some items require an extra postage cost, eg cosmetics.
Difficulty viewing all items in an order. 
Sometimes items in an order are posted separately. Also had difficulty returning an item that was not as described. ",2026-07-17T04:27:11.000Z,2026-07-01T00:00:00.000Z,en,0,invited,false,BasicLink,Judy,6881513304313ef480349a73,2,AU,"Dear Customer,
Unfortunately, we are unable to process your case as the request information form has not been filled out, and we lack the necessary details to proceed. We apologize for any inconvenience this may have caused. If you need further assistance or have any additional questions, please don't hesitate to reach out to our Help Center at https://helpcenter.aliexpress.com/s/BuyerHelp.
Best regards,
AliExpress Customer Service Team",2026-07-18T04:02:02.000Z
www.aliexpress.com,id:6a5985c7d164970f15dc803f,native_id,6a5985c7d164970f15dc803f,https://www.trustpilot.com/reviews/6a5985c7d164970f15dc803f,5,The range of product outstanding,"The range of product outstanding, the quality and pricing is excellent and that is why I placed the order.  On the rare occasion, if I need to refund process is simple and easy.",2026-07-17T03:30:47.000Z,2026-06-19T00:00:00.000Z,en,0,invited,false,BasicLink,Jeff Davis,6a5985b7c2526c22258d832a,1,AU,"Dear Customer.

Thank you for contacting us. We apologise for your unpleasant shopping experience. Our agent sent you an email, please check it out. If you have any questions, please feel free to reply to us via email and we will respond as soon as possible.

Thank you for your understanding and support!

Sincerely.

AliExpress Customer Service Team",2026-07-17T03:39:48.000Z
www.aliexpress.com,id:6a595dae83c7a64c7b1f93e6,native_id,6a595dae83c7a64c7b1f93e6,https://www.trustpilot.com/reviews/6a595dae83c7a64c7b1f93e6,5,Great product,"Great product, speedy delivery. Thanks heaps. ",2026-07-17T00:39:42.000Z,2026-07-14T00:00:00.000Z,en,0,invited,false,BasicLink,Mark Ison,5cfcf21c9522f861db8a6d0d,3,AU,"Dear Customer,
We are delighted to read your positive feedback about our shipping service! It means a lot to us that you had a great experience with the delivery. Your satisfaction is our ultimate goal, and we will continue to strive for excellence in all aspects of our service. Thank you for choosing AliExpress, and we look forward to serving you again soon!
Best regards,
AliExpress Customer Service Team",2026-07-17T03:41:12.000Z
www.aliexpress.com,id:6a595905cddfb8d449130267,native_id,6a595905cddfb8d449130267,https://www.trustpilot.com/reviews/6a595905cddfb8d449130267,1,I'm still waiting on an order i placed…,I'm still waiting on an order i placed on June 5th. It's now July 17th. Ref number is 8211368575156790.,2026-07-17T00:19:49.000Z,2026-06-05T00:00:00.000Z,en,2,invited,false,BasicLink,Ivan Colgan,6a5958f6ff3db2222cb5f64f,1,AU,"Dear Customer.

Thank you for contacting us. We apologise for your unpleasant shopping experience. Our agent sent you an email, please check it out. If you have any questions, please feel free to reply to us via email and we will respond as soon as possible.

Thank you for your understanding and support!

Sincerely.

AliExpress Customer Service Team",2026-07-17T05:39:23.000Z
www.aliexpress.com,id:6a594b4bc2ec4972d530ef60,native_id,6a594b4bc2ec4972d530ef60,https://www.trustpilot.com/reviews/6a594b4bc2ec4972d530ef60,1,Horrible customer service and order handling,"Was offered a promotional ""buy 1 item for free + 1 item at a discount"" so I proceeded to pick out my items and everything seemed fine. I ordered through Paypal. Receive confirmation on Aliexpress that order was processing and completed. Went back to order page and the items were still listed as not paid for yet and that I had to order both together (which I thought I had done - just following their instructions). No paypal confirmation or record of purchase, so obviously was not successful. 

Attempted 2 more times and ended up back at the same place with the order saying completed, but also saying not paid for. Contacted support. Was told this sometimes happens and that I should add the items to my cart again and checkout, implying it was somehow my fault, then offered me a coupon which sent me to a 404 - page not found. Next day I get 4 different emails from support. One email telling me the order was fine and went through, another saying the order was closed due to not paying on time, another one saying I'd be refunded. Absolutely ridiculous. I checked the order page again. It clearly shows each item paid for by Paypal while on the same page saying that the orders were cancelled for failure to pay. Still no record of any payment made in Paypal.  WTF. I sent a final complaint by email, with all the screenshots and information I collected as proof  and have not heard back. 

The gaslighting, the contradictions, no attempt to make things right... NOPE... I'll take my business elsewhere. Seeing these other reviews is even more proof to me that they cannot be trusted to so much as handle a simple email. I'll be deleting my account. I'm not sharing the order numbers here in  this review because it doesn't even matter anymore. You have no intention of resolving mine or anyone else's issues. 

By the way, when you have over 180,000 reviews with an overall score of 2.0, the problem isn't your customers, it's you. THAT can't be resolved with tone-deaf AI generated responses on every review made. 

Update: And there it is, the canned reply to my review. Too late... I deleted my account and have no interest in dealing with you. You were given multiple chances. I was lucky. In the end, you didn't get my money. I'm more angry now seeing what other people are going through. Forget about me. Take care of these people who have lost money, time and sanity seeking REAL resolutions. 

Update 2: They clearly didn't even read the review.  I deleted my account, and they continue to send me promotional messages and more of the same AI generated crap, even after unsubscribing from their emails and telling them to stop emailing me. What is wrong with these people? I've never seen anything like it. 

If you're still considering buying from them... in 2022, the Office of the United States Trade Representative added AliExpress to its list of Notorious Markets for Counterfeiting and Piracy. 
",2026-07-16T23:21:15.000Z,2026-07-11T00:00:00.000Z,en,1,invited,false,BasicLink,CaroleAN,664fa897f6be8943e59b1e13,4,CA,"Dear Customer，
Thank you for contacting us. We apologize for your unpleasant shopping experience. Our agent sent you an email, please check it out. If you have any questions, please feel free to reply to us via email and we will respond as soon as possible.
Thank you for your understanding and support!
Sincerely，
AliExpress Customer Service Team",2026-07-17T05:41:52.000Z
www.aliexpress.com,id:6a5943ac54b948bba0eb6807,native_id,6a5943ac54b948bba0eb6807,https://www.trustpilot.com/reviews/6a5943ac54b948bba0eb6807,1,They will take and keep your money  and leave you with nothing,"Placed an order (first time user) and paid for it via PayPal. PayPal acknowledged order, provided a transaction ID and Invoice ID and the money was debited. No order was recorded in my AliExpress account, I left it a few days assuming that the system would catch up but it didn't. First tried to use the almost unusable chat to find out what had gone on and subsequently very slow email. In all cases day after day they just sent a screenshot of the find account button even though I had access to my account. After a week of this I raised a PayPal case and I await to see if my money is returned. I recommend avoiding this site despite the enticing prices, I have concluded based on the lack of customer support that the operation is a borderline scam.",2026-07-16T22:48:45.000Z,2026-07-02T00:00:00.000Z,en,2,not-verified,false,Organic,David Hansen,56c71dac0000ff000a07a576,14,GB,"Dear Customer，

Thank you for contacting us. We apologize for your unpleasant shopping experience. Our agent sent you an email, please check it out. If you have any questions, please feel free to reply to us via email and we will respond as soon as possible.

Thank you for your understanding and support!

Sincerely，
AliExpress Customer Service Team",2026-07-17T05:42:59.000Z
www.aliexpress.com,id:6a5940d21ab0888016f4ff40,native_id,6a5940d21ab0888016f4ff40,https://www.trustpilot.com/reviews/6a5940d21ab0888016f4ff40,5,I have been great experience with…,I have been great experience with AliExpress.. they are shipping management is very fast and good delivery . Thanks for super experience I ordered a little hot bag.,2026-07-16T22:36:34.000Z,2026-07-01T00:00:00.000Z,en,0,not-verified,false,Organic,rukiya islam,69dcbca10653b71c386141ec,3,BD,"Dear Customer,
We are delighted to read your positive feedback about our shipping service! It means a lot to us that you had a great experience with the delivery. Your satisfaction is our ultimate goal, and we will continue to strive for excellence in all aspects of our service. Thank you for choosing AliExpress, and we look forward to serving you again soon!
Best regards,
AliExpress Customer Service Team",2026-07-17T03:41:41.000Z
www.aliexpress.com,id:6a593da17123a47c99a8822c,native_id,6a593da17123a47c99a8822c,https://www.trustpilot.com/reviews/6a593da17123a47c99a8822c,5,good service & fast delivery,good service & fast delivery,2026-07-16T22:22:57.000Z,2026-07-07T00:00:00.000Z,en,0,invited,false,BasicLink,Stephen Wong,6a593d79ff3db20798b5d633,1,AU,"Dear Customer,
Thank you very much for highlighting our customer service along with your fantastic review of the product. Knowing that our team could contribute positively to your overall experience makes everything worthwhile. We aim to provide not just excellent products but also top-notch service. Your recognition motivates us to keep improving. Feel free to contact us anytime; we’re here to assist.
Best regards,
AliExpress Customer Service Team",2026-07-17T03:42:20.000Z
www.aliexpress.com,id:6a592df5f45ca41bfa796637,native_id,6a592df5f45ca41bfa796637,https://www.trustpilot.com/reviews/6a592df5f45ca41bfa796637,1,"AliExpress support is a joke! Lies, endless loops, and zero help","AliExpress support is a joke! Lies, endless loops, and zero help!!
AliExpress support doesn't do its job at all! They just ""feed you promises"" to escalate your case, but nobody actually transfers anything. It is an endless loop of identical, robotic auto-responses that only work in one direction: ""send us this, send us that"".
My tablet is a confirmed counterfeit (verified by AIDA64). AliExpress even admitted it is fake! I have already uploaded all possible video and photo evidence.
Now they demand that I pay my own money to ship it back to China. First of all, I will not pay a single cent to return a scammer's counterfeit. Secondly, it is legally impossible: our local postal services have strict bans on shipping lithium batteries abroad. I already provided official refusal documents from several carriers!
I do not want your useless coupons. I demand my money back for this fake item. Stop this endless game and issue my refund! I absolutely refuse to accept any of your useless discount coupons—I demand a full monetary refund to my card immediately, strictly following your own I absolutely refuse to accept any of your useless discount coupons—I demand a full monetary refund to my card immediately, strictly following your own policy. #1120107362471902
UPD: Stop lying! Your email support is a total dead end and working as a one-way street. It does NOT accept any incoming replies from me! I cannot answer your emails because your system blocks it. Stop trying to hide from the public view. You already have all my videos, photos, and official carrier bans. Raise the full file and issue my monetary refund here, do not send me back to your broken email loop!",2026-07-16T21:16:05.000Z,2026-06-24T00:00:00.000Z,en,3,not-verified,false,Organic,Rizays Sveta,6a592a54ff3db21908b5bab6,1,IL,"Dear Customer,
Thank you for your patience. I have noticed that your dedicated customer service representative is currently handling your case. Due to the complexity of the situation, it may take a bit longer to resolve. However, I have already urged them to respond to your email as soon as possible.
Please continue to communicate with your dedicated customer service via email for further updates.
Thank you for your understanding, and we appreciate your cooperation.
Best regards,
AliExpress Customer Service Team",2026-07-17T05:46:13.000Z
www.aliexpress.com,id:6a58f0a6e13940afb474c173,native_id,6a58f0a6e13940afb474c173,https://www.trustpilot.com/reviews/6a58f0a6e13940afb474c173,1, Car switch ordered and a watch strap arrived. 🤷‍♂️,"Order was for a car door electric window switch and a watch strap arrived!
Regular updates on delivery, but annoying supply of goods.
I will not use these again.",2026-07-16T16:54:30.000Z,2026-07-16T00:00:00.000Z,en,2,not-verified,false,Organic,Martin Lyddon,57c837a00000ff000a401c7e,20,GB,"Dear customer,

Sincerely apologize for the inconvenience caused. 

We immediately checked your order, and found the order has been refunded. Please contact your bank for more information. If you have any other questions, please reply directly to the email we sent you, and we will continue to assist you. Thank you for your patience and cooperation.

Your understanding and cooperation are deeply appreciated.

Best regards,
AliExpress Customer Service Team",2026-07-17T06:05:27.000Z
www.aliexpress.com,id:6a58e33353f019cf68dde7d8,native_id,6a58e33353f019cf68dde7d8,https://www.trustpilot.com/reviews/6a58e33353f019cf68dde7d8,1,SCAM SCAM SCAM Don't ever think your…,SCAM SCAM SCAM Don't ever think your going to get your return postage back. They ask you for proof of shipping several times then tell you that the documentation is insufficient. Absolute thieves.,2026-07-16T15:57:07.000Z,2026-07-16T00:00:00.000Z,en,1,not-verified,false,Organic,Kevin Thompson,5ebec923ee8f2931b1d20342,8,GB,"Dear Customer,
Thank you for your patience. I have noticed that your dedicated customer service representative is currently handling your case. Due to the complexity of the situation, it may take a bit longer to resolve. However, I have already urged them to respond to your email as soon as possible.
Please continue to communicate with your dedicated customer service via email for further updates.
Thank you for your understanding, and we appreciate your cooperation.
Best regards,
AliExpress Customer Service Team",2026-07-17T02:54:11.000Z
www.aliexpress.com,id:6a58d0fabdfbb510a7ab4692,native_id,6a58d0fabdfbb510a7ab4692,https://www.trustpilot.com/reviews/6a58d0fabdfbb510a7ab4692,1,I would give 0 if It was possible,I would give 0 if It was possible. 3 months still no parcel and still arguing for refund. I have had about 12 parcel's from china in the time it's taken to sort this. STAY AWAY ,2026-07-16T14:39:22.000Z,2026-05-19T00:00:00.000Z,en,2,not-verified,false,Organic,peter pryce,568159d80000ff0001f777f5,15,GB,"Dear Customer,

We sincerely apologize for any inconvenience this may have caused you. Please accept our heartfelt apologies.

We have sent an email addressing the issue you encountered on July 22. Please review the content of that email.

If you have any further questions, please feel free to contact us by replying directly to this email.

Thank you for your understanding. Wishing you a wonderful day!

Best regards,
AliExpress Customer Service Team
www.Aliexpress.com",2026-07-17T03:03:18.000Z
www.aliexpress.com,id:6a58cda5521dcb0fb0b4ed08,native_id,6a58cda5521dcb0fb0b4ed08,https://www.trustpilot.com/reviews/6a58cda5521dcb0fb0b4ed08,4,Speedy free delivery.,"They send the order quickly and they arrive safely. I have never lost anything in the mail and parcels arrive in good condition. My only gripe has been sizing for dog raincoats. None of which have been big enough. I know I can return for a refund, but cannot be bothered as it’s a hassle. As the products are cheap, I give them to friend if they don’t suit my dog.",2026-07-16T14:25:09.000Z,2026-07-14T00:00:00.000Z,en,0,invited,false,BasicLink,Rachel Bonney,59265e810000ff000a9c26df,29,AU,"Dear Valued Customer,
Thank you for sharing your feedback with us—it truly matters and helps us grow. We are dedicated to continuously improving our services to provide you with the best possible shopping experience. Your satisfaction is our top priority, and we assure you that we take your concerns very seriously.
We deeply value your input and are grateful for your support. If you need further assistance or have any additional questions, please don't hesitate to reach out to our Help Center at https://helpcenter.aliexpress.com/s/BuyerHelp.
Warm regards,
AliExpress Customer Service Team",2026-07-17T02:40:08.000Z
www.aliexpress.com,id:6a58be4255613ca2387a03f9,native_id,6a58be4255613ca2387a03f9,https://www.trustpilot.com/reviews/6a58be4255613ca2387a03f9,1,You never get what U ordered and pieces…,"You never get what U ordered and pieces are missing, or they don't work. Or they are unhealthy or dangerous.
Delete the app and go back to eBay like me . 
Even the email adres is not real. And can never get a human on a phone. Terrible place to buy. ",2026-07-16T13:19:30.000Z,2026-07-01T00:00:00.000Z,en,2,not-verified,false,Organic,marcel tromp,65c029bd59efed001255d033,2,AU,"Dear Customer,
Unfortunately, we are unable to process your case as the request information form has not been filled out, and we lack the necessary details to proceed. We apologize for any inconvenience this may have caused. If you need further assistance or have any additional questions, please don't hesitate to reach out to our Help Center at https://helpcenter.aliexpress.com/s/BuyerHelp.
Best regards,
AliExpress Customer Service Team",2026-07-17T03:09:59.000Z
www.aliexpress.com,id:6a58ae2fb267d79ae3ec3e66,native_id,6a58ae2fb267d79ae3ec3e66,https://www.trustpilot.com/reviews/6a58ae2fb267d79ae3ec3e66,5,Love dealing with your company,"Love dealing with your company. No hassle returns, excellent products & lovely customer service operators.",2026-07-16T12:10:55.000Z,2026-07-02T00:00:00.000Z,en,0,invited,false,BasicLink,Kim,6a58ae1ab06fbf0dd6e7395d,1,AU,"Dear Customer,
Thanks for taking the time to share your feedback. We're glad you're enjoying shopping with us. Our team is always here to provide a great experience, and it's awesome to know you're happy with what we do.
Best regards,
AliExpress Customer Service Team",2026-07-17T02:41:19.000Z
www.aliexpress.com,id:6a58a8d784356b18d09d2579,native_id,6a58a8d784356b18d09d2579,https://www.trustpilot.com/reviews/6a58a8d784356b18d09d2579,4,parts ok work well,parts ok work well ,2026-07-16T11:48:07.000Z,2026-06-14T00:00:00.000Z,en,0,invited,false,BasicLink,Iain Murray,6077f9004cc0da001a4dbc9b,14,GB,"Dear Valued Customer,
Thank you for sharing your feedback with us—it truly matters and helps us grow. We are dedicated to continuously improving our services to provide you with the best possible shopping experience. Your satisfaction is our top priority, and we assure you that we take your concerns very seriously.
We deeply value your input and are grateful for your support. If you need further assistance or have any additional questions, please don't hesitate to reach out to our Help Center at https://helpcenter.aliexpress.com/s/BuyerHelp.
Warm regards,
AliExpress Customer Service Team",2026-07-17T02:42:14.000Z
www.aliexpress.com,id:6a588bcf89826b2d6c3c6191,native_id,6a588bcf89826b2d6c3c6191,https://www.trustpilot.com/reviews/6a588bcf89826b2d6c3c6191,1,Worst platform that they’re terrible…,Worst platform that they’re terrible with the courier they’re participating… they usually leave the parcel outside of the building and left the parcel outside of the apartment that easy to stolen… and I’ve dispute that AliExpress didn’t give me the refund.. I’m putting a dispute on Fair trading now.. again don’t buy staff from AliExpress if you live in the apartment…,2026-07-16T09:44:15.000Z,2026-07-11T00:00:00.000Z,en,1,not-verified,false,Organic,Emrah PEKDEMIR,65b521f2a052ec0012187087,2,AU,"Dear Customer,
Due to the lack of completed request information form, we regret to inform you that we are unable to process your case due to insufficient information. Please accept our deepest apologies for any inconvenience you've faced. If you need further assistance or have any additional questions, please don't hesitate to consult our Help Center at AliExpress.
https://helpcenter.aliexpress.com/s/BuyerHelp
Thank you for your understanding and cooperation.
Best regards,
AliExpress Customer Service Team",2026-07-17T03:41:28.000Z
www.aliexpress.com,id:6a586ca077d077b175083b9f,native_id,6a586ca077d077b175083b9f,https://www.trustpilot.com/reviews/6a586ca077d077b175083b9f,5,I highly recommend,"I highly recommend
I am very satisfied with everything I order from AliExpress. The packaging is always great, usually in bubble wrap bags. I also love that you can earn shopping credits by playing easy games. The live agent chat support is excellent, very helpful and friendly. The only downside is that shipping to Macedonia takes a long time",2026-07-16T07:31:12.000Z,2026-07-14T00:00:00.000Z,en,0,not-verified,false,Organic,g.sh,619bfafc9435030012fcfd0b,5,MK,"Dear Valued Customer,
Thank you for sharing your feedback with us—it truly matters and helps us grow. We are dedicated to continuously improving our services to provide you with the best possible shopping experience. Your satisfaction is our top priority, and we assure you that we take your concerns very seriously.
We deeply value your input and are grateful for your support. If you need further assistance or have any additional questions, please don't hesitate to reach out to our Help Center at https://helpcenter.aliexpress.com/s/BuyerHelp.
Warm regards,
AliExpress Customer Service Team",2026-07-17T02:45:14.000Z
www.aliexpress.com,id:6a5864b3e62b1e8672057699,native_id,6a5864b3e62b1e8672057699,https://www.trustpilot.com/reviews/6a5864b3e62b1e8672057699,5,Great place to shop .,Great place to shop .,2026-07-16T06:57:23.000Z,2026-06-02T00:00:00.000Z,en,0,invited,false,BasicLink,Geoffrey,69b65c47c9f17693e9d8b602,4,AU,"Dear Customer,
Thanks for taking the time to share your feedback. We're glad you're enjoying shopping with us. Our team is always here to provide a great experience, and it's awesome to know you're happy with what we do.
Best regards,
AliExpress Customer Service Team",2026-07-17T02:45:42.000Z
www.aliexpress.com,id:6a58548a2a355792aee4d07e,native_id,6a58548a2a355792aee4d07e,https://www.trustpilot.com/reviews/6a58548a2a355792aee4d07e,5,I like the way the company responded to…my orders,I like the way the company responds to their customers in very good shipping terms and timing . Good descriptions of the products and exceptional quality.,2026-07-16T05:48:26.000Z,2026-06-11T00:00:00.000Z,en,0,invited,false,BasicLink,Teodor,587d56040000ff000a6d1e30,5,AU,"Dear Customer,
Thanks for taking the time to share your feedback. We're glad you're enjoying shopping with us. Our team is always here to provide a great experience, and it's awesome to know you're happy with what we do.
Best regards,
AliExpress Customer Service Team",2026-07-17T02:46:12.000Z
www.aliexpress.com,id:6a58538edbef3055d5399c9e,native_id,6a58538edbef3055d5399c9e,https://www.trustpilot.com/reviews/6a58538edbef3055d5399c9e,5,no complaints,no complaints,2026-07-16T05:44:14.000Z,2026-06-15T00:00:00.000Z,en,0,invited,false,BasicLink,George Caracoudis,5f0845f890db5c7ac5897868,3,AU,"Dear Customer,
Thanks for taking the time to share your feedback. We're glad you're enjoying shopping with us. Our team is always here to provide a great experience, and it's awesome to know you're happy with what we do.
Best regards,
AliExpress Customer Service Team",2026-07-17T02:46:31.000Z
www.aliexpress.com,id:6a5850001b924c8e6178ef5c,native_id,6a5850001b924c8e6178ef5c,https://www.trustpilot.com/reviews/6a5850001b924c8e6178ef5c,5,"Easy to shop,reasonably priced items","Easy to shop,reasonably priced items, good delivery  time, happy with the service. ",2026-07-16T05:29:04.000Z,2026-07-02T00:00:00.000Z,en,0,invited,false,BasicLink,Ross Selby,5cc8e31e1937014f0ee2b05b,9,AU,"Dear Customer,
Thanks for taking the time to share your feedback. We're glad you're enjoying shopping with us. Our team is always here to provide a great experience, and it's awesome to know you're happy with what we do.
Best regards,
AliExpress Customer Service Team",2026-07-17T02:46:44.000Z
